Reading training examples... (65 examples) done
Iter 74: *(NumConst=72, SV=67, CEps=0.2152, QPEps=0.0938)
Iter 75: *(NumConst=73, SV=67, CEps=0.2122, QPEps=0.0976)
Iter 76: *(NumConst=74, SV=68, CEps=0.2842, QPEps=0.1009)
Iter 77: *(NumConst=75, SV=69, CEps=0.2047, QPEps=0.0842)
Iter 78: *(NumConst=76, SV=70, CEps=0.1833, QPEps=0.0823)
Iter 79: *(NumConst=77, SV=71, CEps=0.1909, QPEps=0.0763)
Iter 80: *(NumConst=77, SV=72, CEps=0.2160, QPEps=0.0792)
Iter 81: *(NumConst=78, SV=73, CEps=0.1813, QPEps=0.0761)
Iter 82: *(NumConst=79, SV=74, CEps=0.1817, QPEps=0.0812)
Iter 83: *(NumConst=80, SV=75, CEps=0.2334, QPEps=0.0854)
Iter 84: .........*(NumConst=81, SV=76, CEps=1.2504, QPEps=0.3657)
Iter 85: *(NumConst=82, SV=77, CEps=0.6496, QPEps=0.2612)
Iter 86: *(NumConst=83, SV=78, CEps=0.6237, QPEps=0.2334)
Iter 87: *(NumConst=84, SV=78, CEps=0.5684, QPEps=0.2293)
Iter 88: *(NumConst=85, SV=79, CEps=0.4284, QPEps=0.2128)
Iter 89: *(NumConst=86, SV=80, CEps=0.4806, QPEps=0.2118)
Iter 90: *(NumConst=87, SV=81, CEps=0.3129, QPEps=0.1249)
Iter 91: *(NumConst=88, SV=82, CEps=0.3151, QPEps=0.1299)
Iter 92: *(NumConst=89, SV=83, CEps=0.2922, QPEps=0.1345)
Iter 93: *(NumConst=90, SV=84, CEps=0.2293, QPEps=0.0989)
Iter 94: *(NumConst=91, SV=85, CEps=0.2656, QPEps=0.1065)
Iter 95: *(NumConst=92, SV=86, CEps=0.2689, QPEps=0.1136)
Iter 96: *(NumConst=92, SV=87, CEps=0.1907, QPEps=0.0952)
Iter 97: *(NumConst=93, SV=88, CEps=0.1941, QPEps=0.0917)
Iter 98: *(NumConst=93, SV=89, CEps=0.2783, QPEps=0.0873)
Iter 99: *(NumConst=94, SV=90, CEps=0.2173, QPEps=0.0944)
Iter 100: *(NumConst=95, SV=91, CEps=0.1296, QPEps=0.0538)
Iter 101: *(NumConst=96, SV=92, CEps=0.1300, QPEps=0.0572)
Iter 102: .........*(NumConst=97, SV=93, CEps=0.4598, QPEps=0.1337)
Iter 103: *(NumConst=98, SV=94, CEps=0.2882, QPEps=0.1273)
Iter 104: *(NumConst=99, SV=95, CEps=0.2828, QPEps=0.1137)
Iter 105: *(NumConst=100, SV=96, CEps=0.2043, QPEps=0.0960)
Iter 106: *(NumConst=101, SV=97, CEps=0.2107, QPEps=0.0886)
Iter 107: *(NumConst=102, SV=97, CEps=0.1698, QPEps=0.0807)
Iter 108: *(NumConst=102, SV=98, CEps=0.1753, QPEps=0.0792)
Iter 109: *(NumConst=103, SV=99, CEps=0.1546, QPEps=0.0640)
Iter 110: *(NumConst=104, SV=100, CEps=0.1441, QPEps=0.0690)
Iter 111: *(NumConst=105, SV=101, CEps=0.1203, QPEps=0.0553)
Iter 112: *(NumConst=105, SV=102, CEps=0.1428, QPEps=0.0557)
Iter 113: *(NumConst=106, SV=103, CEps=0.1237, QPEps=0.0527)
Iter 114: *(NumConst=107, SV=104, CEps=0.1106, QPEps=0.0506)
Iter 115: .........*(NumConst=108, SV=104, CEps=0.2448, QPEps=0.1197)
Iter 116: *(NumConst=109, SV=105, CEps=0.1660, QPEps=0.0773)
Iter 117: *(NumConst=110, SV=106, CEps=0.1593, QPEps=0.0743)
Iter 118: *(NumConst=111, SV=106, CEps=0.1459, QPEps=0.0660)
Iter 119: *(NumConst=112, SV=107, CEps=0.1224, QPEps=0.0612)
Iter 120: *(NumConst=113, SV=108, CEps=0.1184, QPEps=0.0569)
Iter 121: .........*(NumConst=114, SV=109, CEps=0.1364, QPEps=0.0654)
Iter 122: *(NumConst=115, SV=110, CEps=0.1024, QPEps=0.0492)
Iter 123: *(NumConst=116, SV=111, CEps=0.1132, QPEps=0.0487)
Iter 124: *(NumConst=116, SV=112, CEps=0.1101, QPEps=0.0452)
Iter 125: .........*(NumConst=117, SV=113, CEps=0.1023, QPEps=0.0477)
Iter 126: .........(NumConst=117, SV=113, CEps=0.0976, QPEps=0.0477)
Final epsilon on KKT-Conditions: 0.09761
Upper bound on duality gap: 493.35573
Dual objective value: dval=38138.07608
Primal objective value: pval=38631.43180
Total number of constraints in final working set: 117 (of 125)
Number of iterations: 126
Number of calls to 'find_most_violated_constraint': 845
Number of SV: 113 
Norm of weight vector: |w|=276.20057
Value of slack variable (on working set): xi=0.02209
Value of slack variable (global): xi=0.09761
Norm of longest difference vector: ||Psi(x,y)-Psi(x,ybar)||=0.74928
Runtime in cpu-seconds: 0.06
Final number of constraints in cache: 311
Compacting linear model...done
Writing learned model...done
