Reading training examples... (65 examples) done
Iter 29: *(NumConst=29, SV=24, CEps=2.5245, QPEps=0.9957)
Iter 30: *(NumConst=30, SV=25, CEps=1.8619, QPEps=0.6954)
Iter 31: *(NumConst=31, SV=26, CEps=1.9240, QPEps=0.6727)
Iter 32: *(NumConst=32, SV=27, CEps=1.4410, QPEps=0.5991)
Iter 33: *(NumConst=33, SV=28, CEps=2.5098, QPEps=0.6753)
Iter 34: *(NumConst=34, SV=29, CEps=1.9048, QPEps=0.6198)
Iter 35: *(NumConst=35, SV=30, CEps=1.3324, QPEps=0.6275)
Iter 36: *(NumConst=36, SV=31, CEps=1.3745, QPEps=0.6431)
Iter 37: *(NumConst=37, SV=32, CEps=1.1307, QPEps=0.5589)
Iter 38: *(NumConst=38, SV=33, CEps=1.3092, QPEps=0.5479)
Iter 39: *(NumConst=39, SV=34, CEps=1.1376, QPEps=0.4178)
Iter 40: .........*(NumConst=40, SV=35, CEps=4.3589, QPEps=1.1596)
Iter 41: *(NumConst=41, SV=36, CEps=2.3897, QPEps=1.0224)
Iter 42: *(NumConst=42, SV=37, CEps=2.0226, QPEps=0.9669)
Iter 43: *(NumConst=43, SV=37, CEps=1.7417, QPEps=0.6021)
Iter 44: *(NumConst=44, SV=38, CEps=1.3520, QPEps=0.4635)
Iter 45: *(NumConst=45, SV=39, CEps=1.2815, QPEps=0.5214)
Iter 46: *(NumConst=46, SV=40, CEps=1.2296, QPEps=0.4785)
Iter 47: *(NumConst=47, SV=41, CEps=1.2902, QPEps=0.5943)
Iter 48: *(NumConst=48, SV=42, CEps=0.7497, QPEps=0.3403)
Iter 49: *(NumConst=49, SV=43, CEps=1.1368, QPEps=0.2976)
Iter 50: *(NumConst=50, SV=43, CEps=0.8783, QPEps=0.3517)
Iter 51: *(NumConst=51, SV=44, CEps=0.8008, QPEps=0.2869)
Iter 52: *(NumConst=52, SV=45, CEps=0.5281, QPEps=0.2598)
Iter 53: *(NumConst=53, SV=46, CEps=0.8267, QPEps=0.2640)
Iter 54: *(NumConst=54, SV=47, CEps=0.5931, QPEps=0.2084)
Iter 55: *(NumConst=54, SV=48, CEps=0.6301, QPEps=0.2600)
Iter 56: *(NumConst=55, SV=49, CEps=0.8235, QPEps=0.2572)
Iter 57: .........*(NumConst=56, SV=50, CEps=1.9511, QPEps=0.6620)
Iter 58: *(NumConst=57, SV=51, CEps=1.2667, QPEps=0.6292)
Iter 59: *(NumConst=58, SV=52, CEps=0.9698, QPEps=0.4247)
Iter 60: *(NumConst=59, SV=53, CEps=0.7857, QPEps=0.3413)
Iter 61: *(NumConst=60, SV=54, CEps=0.7199, QPEps=0.3442)
Iter 62: *(NumConst=60, SV=55, CEps=0.5834, QPEps=0.2911)
Iter 63: *(NumConst=60, SV=56, CEps=0.8360, QPEps=0.2632)
Iter 64: *(NumConst=61, SV=57, CEps=0.5845, QPEps=0.2852)
Iter 65: *(NumConst=62, SV=58, CEps=0.5078, QPEps=0.2248)
Iter 66: *(NumConst=63, SV=59, CEps=0.6407, QPEps=0.2503)
Iter 67: *(NumConst=64, SV=60, CEps=0.4604, QPEps=0.2049)
Iter 68: *(NumConst=64, SV=61, CEps=0.4836, QPEps=0.2202)
Iter 69: *(NumConst=65, SV=62, CEps=0.4274, QPEps=0.2054)
Iter 70: *(NumConst=66, SV=62, CEps=0.4102, QPEps=0.2041)
Iter 71: *(NumConst=67, SV=63, CEps=0.3522, QPEps=0.1688)
Iter 72: *(NumConst=68, SV=64, CEps=0.4438, QPEps=0.1743)
Iter 73: *(NumConst=69, SV=65, CEps=0.3686, QPEps=0.1706)
Iter 74: *(NumConst=70, SV=66, CEps=0.2798, QPEps=0.1386)
Iter 75: *(NumConst=71, SV=67, CEps=0.3427, QPEps=0.1367)
Iter 76: .........*(NumConst=72, SV=68, CEps=1.3548, QPEps=0.3358)
Iter 77: *(NumConst=73, SV=69, CEps=0.7499, QPEps=0.2739)
Iter 78: *(NumConst=73, SV=70, CEps=0.5816, QPEps=0.2806)
Iter 79: *(NumConst=74, SV=71, CEps=0.5053, QPEps=0.2020)
Iter 80: *(NumConst=75, SV=72, CEps=0.2882, QPEps=0.1271)
Iter 81: *(NumConst=76, SV=73, CEps=0.4593, QPEps=0.1419)
Iter 82: *(NumConst=77, SV=74, CEps=0.3451, QPEps=0.1379)
Iter 83: *(NumConst=78, SV=75, CEps=0.4419, QPEps=0.1270)
Iter 84: *(NumConst=79, SV=76, CEps=0.3381, QPEps=0.1428)
Iter 85: *(NumConst=80, SV=75, CEps=0.2555, QPEps=0.1098)
Iter 86: *(NumConst=81, SV=76, CEps=0.2627, QPEps=0.1271)
Iter 87: *(NumConst=82, SV=77, CEps=0.2523, QPEps=0.1217)
Iter 88: *(NumConst=83, SV=78, CEps=0.1823, QPEps=0.0840)
Iter 89: *(NumConst=84, SV=79, CEps=0.2344, QPEps=0.0885)
Iter 90: *(NumConst=85, SV=80, CEps=0.2084, QPEps=0.0824)
Iter 91: *(NumConst=86, SV=81, CEps=0.1511, QPEps=0.0701)
Iter 92: *(NumConst=86, SV=82, CEps=0.2394, QPEps=0.0730)
Iter 93: *(NumConst=87, SV=83, CEps=0.1571, QPEps=0.0711)
Iter 94: .........*(NumConst=88, SV=83, CEps=0.6111, QPEps=0.2162)
Iter 95: *(NumConst=89, SV=84, CEps=0.3146, QPEps=0.1560)
Iter 96: *(NumConst=90, SV=85, CEps=0.3394, QPEps=0.1478)
Iter 97: *(NumConst=91, SV=86, CEps=0.2775, QPEps=0.1386)
Iter 98: *(NumConst=92, SV=87, CEps=0.2130, QPEps=0.1061)
Iter 99: *(NumConst=92, SV=88, CEps=0.2377, QPEps=0.0922)
Iter 100: *(NumConst=93, SV=89, CEps=0.2144, QPEps=0.0950)
Iter 101: *(NumConst=94, SV=90, CEps=0.1636, QPEps=0.0626)
Iter 102: *(NumConst=95, SV=91, CEps=0.2106, QPEps=0.0798)
Iter 103: *(NumConst=96, SV=92, CEps=0.1830, QPEps=0.0735)
Iter 104: *(NumConst=97, SV=92, CEps=0.1219, QPEps=0.0554)
Iter 105: *(NumConst=98, SV=93, CEps=0.1352, QPEps=0.0564)
Iter 106: *(NumConst=99, SV=94, CEps=0.1281, QPEps=0.0593)
Iter 107: *(NumConst=100, SV=95, CEps=0.1404, QPEps=0.0599)
Iter 108: *(NumConst=101, SV=96, CEps=0.1285, QPEps=0.0581)
Iter 109: *(NumConst=102, SV=97, CEps=0.1123, QPEps=0.0406)
Iter 110: .........*(NumConst=103, SV=98, CEps=0.3117, QPEps=0.1337)
Iter 111: *(NumConst=104, SV=99, CEps=0.2411, QPEps=0.1188)
Iter 112: *(NumConst=105, SV=100, CEps=0.1339, QPEps=0.0647)
Iter 113: *(NumConst=106, SV=101, CEps=0.1548, QPEps=0.0607)
Iter 114: .........*(NumConst=107, SV=102, CEps=0.1250, QPEps=0.0567)
Iter 115: *(NumConst=108, SV=103, CEps=0.1237, QPEps=0.0525)
Iter 116: *(NumConst=109, SV=104, CEps=0.1360, QPEps=0.0560)
Iter 117: *(NumConst=110, SV=105, CEps=0.1353, QPEps=0.0593)
Iter 118: *(NumConst=111, SV=106, CEps=0.1067, QPEps=0.0467)
Iter 119: .........*(NumConst=111, SV=107, CEps=0.1169, QPEps=0.0576)
Iter 120: .........*(NumConst=112, SV=107, CEps=0.1019, QPEps=0.0500)
Iter 121: .........(NumConst=112, SV=107, CEps=0.0919, QPEps=0.0500)
Final epsilon on KKT-Conditions: 0.09187
Upper bound on duality gap: 460.00058
Dual objective value: dval=42360.31448
Primal objective value: pval=42820.31505
Total number of constraints in final working set: 112 (of 120)
Number of iterations: 121
Number of calls to 'find_most_violated_constraint': 910
Number of SV: 107 
Norm of weight vector: |w|=291.07036
Value of slack variable (on working set): xi=0.03045
Value of slack variable (global): xi=0.09187
Norm of longest difference vector: ||Psi(x,y)-Psi(x,ybar)||=0.49279
Runtime in cpu-seconds: 0.06
Final number of constraints in cache: 313
Compacting linear model...done
Writing learned model...done
